STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
        131;20210213;-999;-999;-999;   10;   0.0;   0;    0.100;  20;  -999;   2.8;    -999;   -9.3;   92.00;   -5.8;  -11.6;   -3.3;eor
        131;20210214;-999;-999;-999;   10;   0.0;   0;    8.700;  18;  -999;   2.8;    -999;   -8.0;   84.00;   -1.2;  -11.7;  -15.7;eor
        131;20210215;-999;-999;-999;   10;   2.6;   4;    4.600;  18;  -999;   3.1;    -999;   -3.9;   68.00;    0.8;  -10.1;  -16.7;eor
        131;20210216;-999;-999;-999;   10;   3.4;   4;    0.000;  17;  -999;   6.4;    -999;    2.6;   87.00;    5.4;    0.1;   -0.3;eor
        131;20210217;-999;-999;-999;   10;   0.3;   4;    0.200;   7;  -999;   7.2;    -999;    4.6;   84.00;    6.9;    3.1;    1.4;eor
        131;20210218;-999;-999;-999;   10;   0.0;   4;    8.300;   4;  -999;   7.2;    -999;    6.4;   76.00;   11.1;    3.3;    0.0;eor
        131;20210219;-999;-999;-999;   10;   0.0;   0;    8.100;   0;  -999;   6.5;    -999;    6.2;   68.00;    9.3;    2.5;   -1.0;eor
        131;20210220;-999;-999;-999;   10;   0.0;   0;    8.900;   0;  -999;   7.6;    -999;    8.1;   70.00;   15.3;    2.4;   -0.8;eor
        131;20210221;-999;-999;-999;   10;   0.0;   0;    9.500;   0;  -999;   7.6;    -999;    8.7;   68.00;   17.7;    2.2;    1.0;eor
        131;20210222;-999;-999;-999;   10;   0.0;   0;    9.600;   0;  -999;   6.7;    -999;    5.6;   74.00;   11.1;    0.3;   -1.7;eor
        131;20210223;-999;-999;-999;   10;   0.0;   0;    7.600;   0;  -999;   8.4;    -999;   11.3;   62.00;   18.8;    5.5;    1.2;eor
        131;20210224;-999;-999;-999;   10;   0.0;   0;    7.900;   0;  -999;   9.6;    -999;   12.3;   68.00;   18.6;    7.2;    3.0;eor
        131;20210225;-999;-999;-999;   10;   0.0;   0;    8.900;   0;  -999;   8.0;    -999;   12.5;   57.00;   19.4;    7.0;    2.9;eor
        131;20210226;-999;-999;-999;   10;   4.8;   4;    0.000;   0;  -999;   7.6;    -999;    5.0;   88.00;    9.6;    0.8;   -1.4;eor
        131;20210227;-999;-999;-999;   10;   0.1;   4;    0.000;   0;  -999;   6.9;    -999;    2.2;   96.00;    4.0;    0.2;   -2.1;eor
        131;20210228;-999;-999;-999;   10;   0.0;   4;    7.800;   0;  -999;   6.9;    -999;    3.3;   90.00;    8.1;   -0.8;   -2.8;eor
        131;20210301;-999;-999;-999;   10;   0.0;   0;    0.300;   0;  -999;   6.6;    -999;    1.6;   97.00;    4.1;   -1.7;   -3.3;eor
        131;20210302;-999;-999;-999;   10;   0.0;   0;    9.900;   0;  -999;   6.7;    -999;    4.4;   79.00;   12.8;   -3.4;   -4.2;eor
        131;20210303;-999;-999;-999;   10;   0.0;   0;    6.000;   0;  -999;   6.4;    -999;    7.3;   61.00;   12.4;    2.2;   -2.1;eor
        131;20210304;-999;-999;-999;   10;   8.4;   4;    0.200;   0;  -999;   7.6;    -999;    4.7;   89.00;    8.8;    0.3;    0.1;eor
        131;20210305;-999;-999;-999;   10;   0.0;   0;    6.300;   0;  -999;   4.9;    -999;    0.8;   76.00;    4.9;   -3.0;   -5.5;eor
        131;20210306;-999;-999;-999;   10;   0.0;   0;    8.100;   0;  -999;   4.5;    -999;    0.3;   73.00;    5.0;   -3.9;   -5.7;eor
        131;20210307;-999;-999;-999;   10;   1.5;   4;    3.700;   0;  -999;   4.8;    -999;    0.5;   76.00;    4.9;   -2.0;   -4.0;eor
        131;20210308;-999;-999;-999;   10;   0.7;   4;    5.900;   0;  -999;   4.8;    -999;    0.8;   76.00;    5.6;   -2.0;   -4.4;eor
        131;20210309;-999;-999;-999;   10;   0.0;   4;    7.500;   0;  -999;   4.0;    -999;    1.2;   61.00;    6.3;   -2.3;   -4.1;eor
        131;20210310;-999;-999;-999;   10;   0.3;   4;    3.900;   0;  -999;   5.6;    -999;    2.3;   78.00;    6.8;   -1.1;   -3.1;eor
        131;20210311;-999;-999;-999;   10;   2.2;   4;    1.600;   0;  -999;   7.5;    -999;    6.8;   76.00;   12.3;    2.2;    1.1;eor
        131;20210312;-999;-999;-999;   10;   0.4;   4;    2.600;   0;  -999;   6.3;    -999;    6.2;   67.00;    8.7;    3.2;    2.7;eor
        131;20210313;-999;-999;-999;   10;   1.8;   4;    1.000;   0;  -999;   6.9;    -999;    5.7;   75.00;    9.7;    3.1;    1.8;eor
        131;20210314;-999;-999;-999;   10;   1.1;   4;    1.700;   0;  -999;   6.3;    -999;    4.0;   77.00;    7.0;    1.7;    0.1;eor
        131;20210315;-999;-999;-999;   10;  10.2;   4;    1.200;   0;  -999;   6.7;    -999;    3.1;   87.00;    6.4;    1.2;   -0.1;eor
        131;20210316;-999;-999;-999;   10;   0.8;   4;    1.000;   0;  -999;   6.2;    -999;    2.9;   83.00;    5.8;    0.9;   -0.1;eor
        131;20210317;-999;-999;-999;   10;   1.8;   4;    0.100;   0;  -999;   6.0;    -999;    0.8;   93.00;    3.1;   -1.3;   -3.6;eor
        131;20210318;-999;-999;-999;   10;   8.3;   4;    1.500;   1;  -999;   6.0;    -999;    0.4;   95.00;    4.6;   -1.3;   -1.0;eor
        131;20210319;-999;-999;-999;   10;   1.2;   4;    2.000;   3;  -999;   5.3;    -999;   -0.1;   87.00;    3.5;   -3.7;   -5.0;eor
        131;20210320;-999;-999;-999;   10;   0.0;   0;    4.100;   0;  -999;   3.8;    -999;   -2.2;   73.00;    0.7;   -6.2;   -7.5;eor
        131;20210321;-999;-999;-999;   10;   0.5;   4;    0.300;   0;  -999;   6.1;    -999;    2.5;   83.00;    6.0;   -0.4;   -1.7;eor
        131;20210322;-999;-999;-999;   10;   0.0;   0;    1.900;   0;  -999;   6.0;    -999;    2.8;   81.00;    7.6;    0.1;   -1.9;eor
        131;20210323;-999;-999;-999;   10;   0.0;   4;    0.000;   0;  -999;   6.9;    -999;    3.8;   86.00;    5.5;    2.8;    2.3;eor
        131;20210324;-999;-999;-999;   10;   0.0;   0;    8.200;   0;  -999;   7.3;    -999;    7.0;   74.00;   12.2;    3.3;    0.5;eor
        131;20210325;-999;-999;-999;   10;   0.0;   0;    8.500;   0;  -999;   7.9;    -999;    9.2;   68.00;   15.2;    2.9;   -0.6;eor
        131;20210326;-999;-999;-999;   10;   0.0;   0;    8.000;   0;  -999;   7.9;    -999;    9.5;   67.00;   14.9;    3.9;    0.6;eor
        131;20210327;-999;-999;-999;   10;   3.8;   4;    3.200;   0;  -999;   7.0;    -999;    6.2;   74.00;   11.0;    1.1;   -0.3;eor
        131;20210328;-999;-999;-999;   10;   0.0;   0;    5.100;   0;  -999;   6.9;    -999;    6.4;   72.00;   11.0;    0.8;   -1.2;eor
        131;20210329;-999;-999;-999;   10;   0.0;   0;    5.700;   0;  -999;   7.9;    -999;   12.2;   56.00;   19.0;    7.9;    4.3;eor
        131;20210330;-999;-999;-999;   10;   0.0;   0;   11.400;   0;  -999;   7.2;    -999;   13.6;   48.00;   21.0;    7.7;    2.2;eor
        131;20210331;-999;-999;-999;   10;   0.0;   0;   11.700;   0;  -999;   7.8;    -999;   14.7;   48.00;   23.4;    6.7;    2.2;eor
        131;20210401;-999;-999;-999;   10;   0.8;   4;    3.500;   0;  -999;   8.6;    -999;   12.2;   62.00;   19.2;    5.4;    4.3;eor
        131;20210402;-999;-999;-999;   10;   2.5;   4;    2.600;   0;  -999;   7.3;    -999;    5.0;   84.00;    9.4;    2.4;    2.3;eor
        131;20210403;-999;-999;-999;   10;   0.0;   0;    3.100;   0;  -999;   6.0;    -999;    4.0;   75.00;    8.9;   -0.8;   -3.6;eor
        131;20210404;-999;-999;-999;   10;   0.0;   0;   10.300;   0;  -999;   5.4;    -999;    3.5;   69.00;    9.6;   -2.3;   -4.7;eor
        131;20210405;-999;-999;-999;   10;   8.0;   4;    0.200;   0;  -999;   5.6;    -999;    2.0;   79.00;    6.9;   -2.6;   -4.0;eor
        131;20210406;-999;-999;-999;   10;   5.4;   4;    2.700;   1;  -999;   4.9;    -999;   -0.6;   84.00;    2.9;   -3.4;   -4.7;eor
        131;20210407;-999;-999;-999;   10;   2.5;   4;    2.300;   1;  -999;   5.1;    -999;    0.8;   80.00;    5.2;   -1.5;   -2.7;eor
        131;20210408;-999;-999;-999;   10;   0.2;   4;    2.600;   1;  -999;   5.3;    -999;    2.1;   75.00;    5.7;   -0.4;   -2.1;eor
        131;20210409;-999;-999;-999;   10;   0.5;   4;    9.300;   0;  -999;   5.5;    -999;    6.2;   59.00;   11.9;   -0.1;   -2.7;eor
        131;20210410;-999;-999;-999;   10;   0.4;   4;    0.000;   0;  -999;   8.1;    -999;    6.8;   82.00;    9.6;    4.3;    0.1;eor
        131;20210411;-999;-999;-999;   10;   6.9;   4;    5.400;   0;  -999;   9.3;    -999;   11.6;   70.00;   19.5;    2.7;    2.9;eor
        131;20210412;-999;-999;-999;   10;   1.7;   4;    0.100;   1;  -999;   6.2;    -999;    2.2;   87.00;    4.6;   -0.7;   -2.6;eor
        131;20210413;-999;-999;-999;   10;   0.0;   0;    5.500;   0;  -999;   5.7;    -999;    2.3;   80.00;    7.2;   -1.3;   -3.1;eor
        131;20210414;-999;-999;-999;   10;   0.2;   4;    5.900;   0;  -999;   5.6;    -999;    2.2;   80.00;    7.8;   -1.7;   -3.4;eor
        131;20210415;-999;-999;-999;   10;   3.1;   4;    3.700;   0;  -999;   5.7;    -999;    2.2;   81.00;    6.5;   -0.9;   -2.6;eor
        131;20210416;-999;-999;-999;   10;   0.9;   4;    1.100;   1;  -999;   6.5;    -999;    2.9;   87.00;    8.3;   -0.2;    0.0;eor
        131;20210417;-999;-999;-999;   10;   0.5;   4;    0.000;   0;  -999;   7.0;    -999;    4.7;   82.00;    7.7;    1.5;    1.3;eor
        131;20210418;-999;-999;-999;   10;   7.1;   4;    0.500;   0;  -999;   8.9;    -999;    5.9;   95.00;    8.0;    2.8;    0.0;eor
        131;20210419;-999;-999;-999;   10;   0.0;   0;    4.400;   0;  -999;   8.9;    -999;    7.8;   86.00;   13.5;    2.8;    1.9;eor
        131;20210420;-999;-999;-999;   10;   0.0;   0;    6.500;   0;  -999;   9.6;    -999;    9.5;   82.00;   15.6;    3.4;    1.6;eor
        131;20210421;-999;-999;-999;   10;   0.0;   0;   11.000;   0;  -999;   8.0;    -999;   10.3;   66.00;   15.7;    4.9;    2.6;eor
        131;20210422;-999;-999;-999;   10;   0.0;   0;    3.500;   0;  -999;   5.7;    -999;    5.0;   66.00;   10.1;    0.3;   -2.0;eor
        131;20210423;-999;-999;-999;   10;   0.0;   0;    4.600;   0;  -999;   6.3;    -999;    5.3;   72.00;   10.9;    0.1;   -2.2;eor
        131;20210424;-999;-999;-999;   10;   0.0;   0;    5.100;   0;  -999;   6.4;    -999;    5.1;   73.00;    9.9;    0.5;   -2.2;eor
        131;20210425;-999;-999;-999;   10;   0.0;   0;    6.200;   0;  -999;   6.1;    -999;    4.9;   71.00;   10.5;    0.9;   -3.1;eor
        131;20210426;-999;-999;-999;   10;   0.0;   0;   12.000;   0;  -999;   4.5;    -999;    4.3;   56.00;   10.5;   -2.3;   -5.3;eor
        131;20210427;-999;-999;-999;   10;   0.0;   0;   13.400;   0;  -999;   4.9;    -999;    6.2;   54.00;   13.6;   -1.4;   -4.5;eor
        131;20210428;-999;-999;-999;   10;   2.3;   4;   13.300;   0;  -999;   6.6;    -999;   10.8;   52.00;   18.6;    2.3;   -1.9;eor
        131;20210429;-999;-999;-999;   10;   2.0;   4;    2.500;   0;  -999;   9.7;    -999;   11.2;   74.00;   16.8;    5.6;    4.2;eor
        131;20210430;-999;-999;-999;   10;   0.0;   0;    0.900;   0;  -999;   8.0;    -999;    7.3;   78.00;   11.1;    3.0;    0.8;eor
        131;20210501;-999;-999;-999;   10;   6.7;   4;    3.000;-999;  -999;   8.9;    -999;    9.3;   77.00;   13.4;    6.0;    5.7;eor
        131;20210502;-999;-999;-999;   10;   8.1;   4;    0.000;-999;  -999;   8.8;    -999;    6.0;   94.00;    7.6;    2.4;    0.3;eor
        131;20210503;-999;-999;-999;   10;   0.0;   0;    8.200;-999;  -999;   6.6;    -999;    7.2;   67.00;   12.3;    2.8;    1.9;eor
        131;20210504;-999;-999;-999;   10;   0.0;   0;    0.200;-999;  -999;   7.4;    -999;    9.8;   61.00;   13.7;    4.3;    2.1;eor
        131;20210505;-999;-999;-999;   10;   2.4;   4;    5.900;-999;  -999;   7.1;    -999;    7.0;   71.00;   11.5;    2.8;    1.5;eor
        131;20210506;-999;-999;-999;   10;   2.4;   4;    4.000;-999;  -999;   7.1;    -999;    6.4;   75.00;   10.7;    2.5;    1.0;eor
        131;20210507;-999;-999;-999;   10;   0.1;   4;    3.900;-999;  -999;   7.1;    -999;    5.5;   80.00;   10.9;    2.4;   -0.6;eor
        131;20210508;-999;-999;-999;   10;   0.0;   0;   10.000;-999;  -999;   6.5;    -999;    9.1;   58.00;   15.1;    1.6;   -1.4;eor
        131;20210509;-999;-999;-999;   10;   0.0;   0;   12.500;-999;  -999;  10.7;    -999;   17.7;   53.00;   25.9;    7.7;    3.5;eor
        131;20210510;-999;-999;-999;   10;   0.0;   4;   11.600;-999;  -999;  12.8;    -999;   19.9;   57.00;   28.8;   12.4;    9.7;eor
        131;20210511;-999;-999;-999;   10;  27.5;   4;    8.800;-999;  -999;  15.4;    -999;   17.0;   81.00;   24.3;   12.5;   12.2;eor
        131;20210512;-999;-999;-999;   10;  23.5;   4;    0.000;-999;  -999;  13.6;    -999;   11.7;   99.00;   13.0;   10.0;   10.0;eor
        131;20210513;-999;-999;-999;   10;  20.4;   4;    0.000;-999;  -999;  11.4;    -999;    9.2;   98.00;   10.0;    8.3;    8.0;eor
        131;20210514;-999;-999;-999;   10;   0.8;   4;    3.300;-999;  -999;  11.3;    -999;   10.4;   90.00;   15.1;    7.3;    4.5;eor
        131;20210515;-999;-999;-999;   10;   0.9;   4;   10.100;-999;  -999;  10.2;    -999;   11.3;   78.00;   17.6;    6.5;    3.6;eor
        131;20210516;-999;-999;-999;   10;   1.7;   4;    7.400;-999;  -999;  10.3;    -999;   11.0;   80.00;   16.6;    7.3;    5.0;eor
        131;20210517;-999;-999;-999;   10;  11.3;   4;    8.100;-999;  -999;  10.6;    -999;   10.8;   83.00;   16.0;    7.6;    5.7;eor
        131;20210518;-999;-999;-999;   10;   9.8;   4;    5.100;-999;  -999;  10.7;    -999;   10.9;   83.00;   16.3;    8.2;    7.4;eor
        131;20210519;-999;-999;-999;   10;   7.6;   4;    4.800;-999;  -999;  10.6;    -999;    9.9;   88.00;   14.6;    7.3;    5.0;eor
        131;20210520;-999;-999;-999;   10;   0.3;   4;    5.700;-999;  -999;  10.2;    -999;   10.7;   80.00;   16.2;    7.5;    6.6;eor
        131;20210521;-999;-999;-999;   10;   0.5;   4;    6.800;-999;  -999;   9.8;    -999;   13.2;   66.00;   18.0;    7.9;    5.8;eor
        131;20210522;-999;-999;-999;   10;   0.2;   4;    7.200;-999;  -999;   9.2;    -999;   11.5;   69.00;   15.4;    7.7;    4.6;eor
        131;20210523;-999;-999;-999;   10;   0.3;   4;   10.000;-999;  -999;   9.4;    -999;   11.3;   71.00;   16.1;    6.6;    3.5;eor
        131;20210524;-999;-999;-999;   10;   1.7;   4;    9.200;-999;  -999;  10.1;    -999;   13.5;   67.00;   19.9;    6.2;    2.7;eor
        131;20210525;-999;-999;-999;   10;   2.3;   4;    3.900;-999;  -999;   9.4;    -999;   10.4;   75.00;   14.2;    7.2;    6.0;eor
        131;20210526;-999;-999;-999;   10;   7.0;   4;    3.100;-999;  -999;   9.9;    -999;    9.7;   82.00;   13.3;    6.9;    5.4;eor
        131;20210527;-999;-999;-999;   10;  13.1;   4;    2.800;-999;  -999;  10.4;    -999;    9.2;   89.00;   13.5;    6.3;    5.0;eor
        131;20210528;-999;-999;-999;   10;   0.6;   4;    3.100;-999;  -999;  10.8;    -999;   10.5;   86.00;   15.8;    7.3;    5.5;eor
        131;20210529;-999;-999;-999;   10;   0.0;   4;    7.500;-999;  -999;  10.3;    -999;   10.4;   83.00;   16.1;    5.5;    3.1;eor
        131;20210530;-999;-999;-999;   10;   0.0;   0;   14.800;-999;  -999;   9.1;    -999;   11.4;   71.00;   17.8;    4.6;    1.1;eor
        131;20210531;-999;-999;-999;   10;   0.0;   0;   13.300;-999;  -999;   9.2;    -999;   13.0;   64.00;   19.9;    4.9;    2.0;eor
        131;20210601;-999;-999;-999;   10;   0.0;   0;   12.200;-999;  -999;  11.4;    -999;   15.1;   68.00;   22.7;    6.8;    3.5;eor
        131;20210602;-999;-999;-999;   10;   0.0;   0;   12.100;-999;  -999;  12.8;    -999;   18.0;   64.00;   24.0;   11.9;    9.6;eor
        131;20210603;-999;-999;-999;   10;   0.0;   0;   14.400;-999;  -999;  13.5;    -999;   19.7;   60.00;   26.6;   11.9;    8.7;eor
        131;20210604;-999;-999;-999;   10;   0.0;   0;    3.100;-999;  -999;  15.7;    -999;   19.6;   68.00;   26.0;   16.6;   14.5;eor
        131;20210605;-999;-999;-999;   10;  21.4;   4;    6.800;-999;  -999;  18.3;    -999;   19.3;   83.00;   26.5;   15.7;   14.3;eor
        131;20210606;-999;-999;-999;   10;   0.0;   0;    7.100;-999;  -999;  17.9;    -999;   19.0;   84.00;   25.8;   15.5;   15.5;eor
        131;20210607;-999;-999;-999;   10;   0.0;   0;    9.100;-999;  -999;  18.0;    -999;   18.8;   84.00;   24.3;   13.8;   12.1;eor
        131;20210608;-999;-999;-999;   10;   0.0;   0;    8.900;-999;  -999;  16.6;    -999;   18.0;   82.00;   24.9;   12.9;   11.1;eor
        131;20210609;-999;-999;-999;   10;   0.2;   4;    9.800;-999;  -999;  15.0;    -999;   18.9;   70.00;   25.1;   13.4;   11.6;eor
        131;20210610;-999;-999;-999;   10;  11.4;   4;    8.600;-999;  -999;  16.4;    -999;   18.2;   79.00;   25.5;   13.8;   11.1;eor
        131;20210611;-999;-999;-999;   10;   0.0;   0;   12.700;-999;  -999;  16.2;    -999;   19.8;   72.00;   25.5;   14.4;   13.4;eor
        131;20210612;-999;-999;-999;   10;   0.0;   0;    3.900;-999;  -999;  15.8;    -999;   17.9;   76.00;   22.8;   11.1;    8.6;eor
        131;20210613;-999;-999;-999;   10;   0.0;   0;    5.800;-999;  -999;  10.9;    -999;   12.8;   75.00;   17.9;    9.5;    7.7;eor
        131;20210614;-999;-999;-999;   10;   0.0;   0;   14.800;-999;  -999;  12.2;    -999;   16.6;   67.00;   24.5;    8.4;    6.6;eor
        131;20210615;-999;-999;-999;   10;   0.0;   0;   12.600;-999;  -999;  16.1;    -999;   19.9;   71.00;   26.8;   12.6;    9.9;eor
        131;20210616;-999;-999;-999;   10;   0.0;   0;   12.400;-999;  -999;  18.7;    -999;   21.6;   74.00;   28.7;   15.1;   13.6;eor
        131;20210617;-999;-999;-999;   10;   0.0;   0;   14.900;-999;  -999;  16.4;    -999;   24.6;   54.00;   30.2;   19.0;   16.7;eor
        131;20210618;-999;-999;-999;   10;   0.0;   0;   14.900;-999;  -999;  17.2;    -999;   25.5;   54.00;   32.1;   18.2;   15.0;eor
        131;20210619;-999;-999;-999;   10;   0.0;   0;   12.000;-999;  -999;  21.1;    -999;   25.7;   65.00;   32.7;   19.7;   17.0;eor
        131;20210620;-999;-999;-999;   10;   1.7;   4;    3.900;-999;  -999;  21.4;    -999;   24.4;   71.00;   29.5;   19.8;   18.0;eor
        131;20210621;-999;-999;-999;   10;   3.6;   4;   12.900;-999;  -999;  19.3;    -999;   22.2;   74.00;   27.9;   17.3;   16.5;eor
        131;20210622;-999;-999;-999;   10;   0.0;   0;    0.000;-999;  -999;  15.8;    -999;   15.7;   89.00;   17.9;   13.5;   12.5;eor
        131;20210623;-999;-999;-999;   10;   3.7;   4;    0.000;-999;  -999;  16.6;    -999;   16.2;   90.00;   19.5;   13.7;   13.6;eor
        131;20210624;-999;-999;-999;   10;   3.8;   4;    0.900;-999;  -999;  16.2;    -999;   15.7;   91.00;   19.8;   13.7;   13.6;eor
        131;20210625;-999;-999;-999;   10;   0.4;   4;    1.200;-999;  -999;  17.1;    -999;   16.6;   91.00;   21.3;   14.0;   13.8;eor
        131;20210626;-999;-999;-999;   10;   0.0;   0;    9.200;-999;  -999;  16.2;    -999;   18.4;   78.00;   24.4;   13.7;   12.1;eor
        131;20210627;-999;-999;-999;   10;   0.0;   0;   13.700;-999;  -999;  14.5;    -999;   19.5;   67.00;   26.4;   12.5;   10.7;eor
        131;20210628;-999;-999;-999;   10;   0.0;   4;    9.300;-999;  -999;  18.0;    -999;   22.4;   68.00;   29.7;   15.9;   14.1;eor
        131;20210629;-999;-999;-999;   10;   2.8;   4;    4.000;-999;  -999;  19.7;    -999;   20.1;   84.00;   24.1;   17.4;   17.2;eor
        131;20210630;-999;-999;-999;   10;   0.9;   4;    2.800;-999;  -999;  16.1;    -999;   17.6;   80.00;   22.3;   14.2;   12.7;eor
        131;20210701;-999;-999;-999;   10;   3.4;   4;    1.100;-999;  -999;  14.3;    -999;   15.1;   83.00;   18.7;   12.9;   11.9;eor
        131;20210702;-999;-999;-999;   10;   0.5;   4;    2.900;-999;  -999;  15.8;    -999;   15.4;   90.00;   20.8;   12.6;   10.9;eor
        131;20210703;-999;-999;-999;   10;   0.0;   0;    9.700;-999;  -999;  14.2;    -999;   17.1;   75.00;   23.3;   10.7;    9.2;eor
        131;20210704;-999;-999;-999;   10;   1.0;   4;   10.900;-999;  -999;  15.2;    -999;   19.2;   70.00;   27.0;   12.5;    9.9;eor
        131;20210705;-999;-999;-999;   10;   0.6;   4;    5.300;-999;  -999;  16.8;    -999;   18.6;   79.00;   23.2;   15.5;   13.7;eor
        131;20210706;-999;-999;-999;   10;  21.6;   4;    9.700;-999;  -999;  18.7;    -999;   20.5;   79.00;   28.4;   14.4;   12.2;eor
        131;20210707;-999;-999;-999;   10;   2.3;   4;    4.300;-999;  -999;  17.6;    -999;   17.2;   90.00;   22.7;   14.0;   13.9;eor
        131;20210708;-999;-999;-999;   10;  15.2;   4;    0.900;-999;  -999;  18.4;    -999;   17.1;   94.00;   20.0;   14.3;   13.1;eor
        131;20210709;-999;-999;-999;   10;  10.7;   4;    0.000;-999;  -999;  17.2;    -999;   15.2;   99.00;   18.3;   13.2;   12.9;eor
        131;20210710;-999;-999;-999;   10;   0.0;   0;   11.100;-999;  -999;  15.9;    -999;   18.1;   79.00;   25.0;   12.4;   11.7;eor
        131;20210711;-999;-999;-999;   10;  11.5;   4;    3.600;-999;  -999;  17.5;    -999;   18.5;   83.00;   26.1;   14.6;   12.7;eor
        131;20210712;-999;-999;-999;   10;   0.0;   0;   10.100;-999;  -999;  17.5;    -999;   19.3;   80.00;   26.3;   14.2;   13.5;eor
        131;20210713;-999;-999;-999;   10;  13.6;   4;    7.900;-999;  -999;  19.9;    -999;   21.4;   79.00;   28.2;   14.7;   13.3;eor
        131;20210714;-999;-999;-999;   10;   0.7;   4;    8.100;-999;  -999;  16.9;    -999;   18.6;   80.00;   22.6;   15.4;   14.0;eor
        131;20210715;-999;-999;-999;   10;   1.5;   4;    5.800;-999;  -999;  17.3;    -999;   18.3;   83.00;   23.9;   14.5;   13.4;eor
        131;20210716;-999;-999;-999;   10;   3.7;   4;   12.000;-999;  -999;  19.7;    -999;   20.1;   84.00;   25.9;   14.3;   13.0;eor
        131;20210717;-999;-999;-999;   10;   0.9;   4;    0.300;-999;  -999;  20.8;    -999;   18.7;   96.00;   23.9;   15.8;   13.7;eor
        131;20210718;-999;-999;-999;   10;   0.0;   4;   10.100;-999;  -999;  17.2;    -999;   19.5;   78.00;   25.7;   14.1;   13.0;eor
        131;20210719;-999;-999;-999;   10;   0.0;   0;    5.600;-999;  -999;  13.9;    -999;   16.4;   75.00;   20.4;   14.2;   13.9;eor
        131;20210720;-999;-999;-999;   10;   0.0;   0;    3.100;-999;  -999;  13.6;    -999;   15.8;   76.00;   20.6;   11.8;   10.4;eor
        131;20210721;-999;-999;-999;   10;   0.0;   0;    2.100;-999;  -999;  14.3;    -999;   16.5;   77.00;   20.8;   11.9;   10.8;eor
        131;20210722;-999;-999;-999;   10;   0.0;   0;    4.800;-999;  -999;  14.6;    -999;   18.1;   72.00;   24.2;   13.9;   12.3;eor
        131;20210723;-999;-999;-999;   10;   0.0;   0;    7.700;-999;  -999;  15.5;    -999;   19.7;   69.00;   26.0;   14.0;   12.1;eor
        131;20210724;-999;-999;-999;   10;   0.0;   0;    9.800;-999;  -999;  15.8;    -999;   22.0;   63.00;   29.4;   14.1;   12.3;eor
        131;20210725;-999;-999;-999;   10;   1.2;   4;    7.100;-999;  -999;  18.7;    -999;   21.3;   74.00;   28.0;   16.8;   14.4;eor
        131;20210726;-999;-999;-999;   10;   3.1;   4;    8.400;-999;  -999;  19.3;    -999;   20.3;   83.00;   28.0;   16.2;   14.2;eor
        131;20210727;-999;-999;-999;   10;   0.6;   4;    9.900;-999;  -999;  16.7;    -999;   20.4;   71.00;   25.5;   15.6;   13.6;eor
        131;20210728;-999;-999;-999;   10;   0.0;   4;    5.400;-999;  -999;  16.7;    -999;   19.2;   76.00;   23.0;   15.8;   14.9;eor
        131;20210729;-999;-999;-999;   10;   0.0;   0;    8.600;-999;  -999;  13.8;    -999;   19.0;   65.00;   24.0;   12.9;   10.0;eor
        131;20210730;-999;-999;-999;   10;   0.0;   0;   13.700;-999;  -999;  13.5;    -999;   19.5;   61.00;   26.3;   12.3;    9.3;eor
        131;20210731;-999;-999;-999;   10;   0.0;   0;   11.800;-999;  -999;  13.2;    -999;   19.5;   60.00;   24.1;   12.8;   10.1;eor
        131;20210801;-999;-999;-999;   10;  10.4;   4;    1.800;-999;  -999;  14.7;    -999;   15.1;   85.00;   20.8;   12.2;   10.4;eor
        131;20210802;-999;-999;-999;   10;   2.1;   4;    4.900;-999;  -999;  14.6;    -999;   15.2;   86.00;   20.9;   12.1;   10.2;eor
        131;20210803;-999;-999;-999;   10;   9.7;   4;    5.600;-999;  -999;  14.2;    -999;   15.2;   84.00;   21.8;   11.9;   10.3;eor
        131;20210804;-999;-999;-999;   10;  10.8;   4;    3.100;-999;  -999;  16.1;    -999;   16.2;   88.00;   21.5;   12.4;   12.1;eor
        131;20210805;-999;-999;-999;   10;   5.3;   4;    0.700;-999;  -999;  16.6;    -999;   15.8;   93.00;   20.4;   13.1;   12.0;eor
        131;20210806;-999;-999;-999;   10;   1.5;   4;    8.700;-999;  -999;  16.0;    -999;   17.5;   81.00;   23.0;   11.9;   10.5;eor
        131;20210807;-999;-999;-999;   10;   5.2;   4;    7.400;-999;  -999;  15.7;    -999;   17.8;   78.00;   24.4;   13.7;   11.9;eor
        131;20210808;-999;-999;-999;   10;   0.0;   0;    9.400;-999;  -999;  13.8;    -999;   17.5;   71.00;   22.4;   12.5;    9.9;eor
        131;20210809;-999;-999;-999;   10;   0.0;   0;    7.200;-999;  -999;  12.7;    -999;   16.9;   68.00;   23.1;   11.3;    8.6;eor
        131;20210810;-999;-999;-999;   10;   1.5;   4;    5.700;-999;  -999;  14.9;    -999;   17.0;   79.00;   23.3;   12.3;   10.2;eor
        131;20210811;-999;-999;-999;   10;   0.0;   0;    8.700;-999;  -999;  14.8;    -999;   16.9;   79.00;   22.8;   12.2;   10.0;eor
        131;20210812;-999;-999;-999;   10;   0.0;   0;   11.100;-999;  -999;  14.3;    -999;   19.5;   67.00;   26.3;   12.0;    9.3;eor
